,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,2,ADAUSDT,0.0,-0.0172579,9999.9827421,145.0,0.5951,145.0,0.5951,entry_initial_normal_long
1,2,BTCUSDT,0.0,-0.016945400000000003,9999.9657967,0.002,42363.5,0.002,42363.5,entry_initial_normal_long
2,2,ICPUSDT,0.0,-0.017216000000000002,9999.9485807,6.4,13.45,6.4,13.45,entry_initial_normal_long
3,2,LTCUSDT,0.0,-0.0175128,9999.931067900001,1.2,72.97,1.2,72.97,entry_initial_normal_long
4,2,SOLUSDT,0.0,-0.016322400000000004,9999.9147455,0.8,102.015,0.8,102.015,entry_initial_normal_long
5,2,XRPUSDT,0.0,-0.0172564,9999.8974891,140.0,0.6163,140.0,0.6163,entry_initial_normal_long
6,3,1000PEPEUSDT,0.0,-0.017220762000000004,9999.880268338,66300.0,0.0012987,66300.0,0.0012987,entry_initial_normal_long
7,3,FILUSDT,0.0,-0.01726,9999.863008338,12.5,6.904,12.5,6.904,entry_initial_normal_long
8,4,GRTUSDT,0.0,-0.017220879,9999.845787458999,463.5,0.18577,463.5,0.18577,entry_initial_normal_long
9,279,ICPUSDT,-4.4991999999999965,-0.016316160000000003,9995.330271298999,-6.4,12.747,0.0,13.45,close_trailing_long
10,280,ICPUSDT,0.0,-0.017141280000000002,9995.313130019,6.7,12.792,6.7,12.792,entry_initial_normal_long
11,986,ICPUSDT,1.6013000000000053,-0.017461540000000005,9996.896968478999,-6.7,13.031,0.0,12.792,close_trailing_long
12,987,ICPUSDT,0.0,-0.01724052,9996.879727959,6.6,13.061,6.6,13.061,entry_initial_normal_long
13,1143,FILUSDT,7.750000000000002,-0.01881,10004.610917959,-12.5,7.524,0.0,6.904,close_trailing_long
14,1144,FILUSDT,0.0,-0.017193480000000004,10004.593724479,11.4,7.541,11.4,7.541,entry_initial_normal_long
15,2330,FILUSDT,-2.0634000000000006,-0.016780800000000002,10002.513543679,-11.4,7.36,0.0,7.541,close_trailing_long
16,2330,GRTUSDT,10.377765000000009,-0.019296432000000002,10012.872012247,-463.5,0.20816,0.0,0.18577,close_trailing_long
17,2331,FILUSDT,0.0,-0.0171796,10012.854832647,11.6,7.405,11.6,7.405,entry_initial_normal_long
18,2331,INJUSDT,0.0,-0.0174616,10012.837371047,2.3,37.96,2.3,37.96,entry_initial_normal_long
19,2360,SOLUSDT,4.970399999999995,-0.017316480000000002,10017.790454567,-0.8,108.228,0.0,102.015,close_trailing_long
20,2361,SOLUSDT,0.0,-0.017421120000000002,10017.773033447002,0.8,108.882,0.8,108.882,entry_initial_normal_long
21,2678,1000PEPEUSDT,2.4464699999999913,-0.017710056000000002,10020.201793391001,-66300.0,0.0013356,0.0,0.0012987,close_trailing_long
22,2679,1000PEPEUSDT,0.0,-0.01725504,10020.184538351,64500.0,0.0013376,64500.0,0.0013376,entry_initial_normal_long
23,2865,ICPUSDT,6.283199999999999,-0.018497160000000002,10026.449241191001,-6.6,14.013,0.0,13.061,close_trailing_long
24,2867,ICPUSDT,0.0,-0.017363720000000003,10026.431877471001,6.2,14.003,6.2,14.003,entry_initial_normal_long
25,3441,ICPUSDT,7.024599999999995,-0.01876864,10033.437708831001,-6.2,15.136,0.0,14.003,close_trailing_long
26,3482,ICPUSDT,0.0,-0.017249340000000002,10033.420459491,5.7,15.131,5.7,15.131,entry_initial_normal_long
27,3596,FILUSDT,-3.8628000000000022,-0.01640704,10029.541252451001,-11.6,7.072,0.0,7.405,close_trailing_long
28,3596,INJUSDT,-5.3291,-0.01639578,10024.195756671,-2.3,35.643,0.0,37.96,close_trailing_long
29,3597,FILUSDT,0.0,-0.01720136,10024.178555311,12.1,7.108,12.1,7.108,entry_initial_normal_long
30,3597,INJUSDT,0.0,-0.01720848,10024.161346831,2.4,35.851,2.4,35.851,entry_initial_normal_long
31,3601,FILUSDT,0.0,-0.01585342,10024.145493411,12.1,6.551,24.2,6.8294999999999995,entry_grid_normal_long
32,3601,ICPUSDT,0.0,-0.01589844,10024.129594971,5.7,13.946,11.4,14.538499999999999,entry_grid_normal_long
33,3601,INJUSDT,0.0,-0.015861119999999996,10024.113733851,2.4,33.044,4.8,34.4475,entry_grid_normal_long
34,3601,INJUSDT,0.0,-0.0304176,10024.083316250999,4.8,31.685,9.6,33.06625,entry_grid_normal_long
35,3601,LTCUSDT,0.0,-0.01614,10024.067176251,1.2,67.25,2.4,70.11,entry_grid_normal_long
36,3601,SOLUSDT,0.0,-0.016056,10024.051120250999,0.8,100.35,1.6,104.616,entry_grid_normal_long
37,3601,SOLUSDT,0.0,-0.030790400000000002,10024.020329850999,1.6,96.22,3.2,100.418,entry_grid_normal_long
38,3602,1000PEPEUSDT,-2.373600000000002,-0.01678032,10021.629949531,-64500.0,0.0013008,0.0,0.0013376,close_trailing_long
39,3602,ADAUSDT,-2.986999999999993,-0.016660499999999998,10018.626289030999,-145.0,0.5745,0.0,0.5951,close_trailing_long
40,3602,BTCUSDT,0.47180000000000294,-0.01703976,10019.081049270999,-0.002,42599.4,0.0,42363.5,close_trailing_long
41,3602,XRPUSDT,-2.407999999999999,-0.0167748,10016.656274470999,-140.0,0.5991,0.0,0.6163,close_trailing_long
42,3603,1000PEPEUSDT,0.0,-0.017250954000000002,10016.639023516998,65300.0,0.0013209,65300.0,0.0013209,entry_initial_normal_long
43,3603,ADAUSDT,0.0,-0.0172568,10016.621766716999,148.0,0.583,148.0,0.583,entry_initial_normal_long
44,3603,BTCUSDT,0.0,-0.017167720000000004,10016.604598996999,0.002,42919.3,0.002,42919.3,entry_initial_normal_long
45,3603,XRPUSDT,0.0,-0.01728424,10016.587314756998,142.0,0.6086,142.0,0.6086,entry_initial_normal_long
46,3608,1000PEPEUSDT,0.0,-0.015899244,10016.571415512999,65300.0,0.0012174,130600.0,0.0012691500000000001,entry_grid_normal_long
47,3608,1000PEPEUSDT,0.0,-0.030466530000000002,10016.540948983,130500.0,0.0011673,261100.0,0.0012182445040214477,entry_grid_normal_long
48,3608,ADAUSDT,0.0,-0.01590408,10016.525044902999,148.0,0.5373,296.0,0.5601499999999999,entry_grid_normal_long
49,3608,FILUSDT,0.0,-0.030400039999999996,10016.494644863,24.2,6.281,48.4,6.555249999999999,entry_grid_normal_long
50,3608,ICPUSDT,0.0,-0.03048816,10016.464156703,11.4,13.372,22.8,13.95525,entry_grid_normal_long
51,3608,LTCUSDT,0.0,-0.030950400000000003,10016.433206303,2.4,64.48,4.8,67.295,entry_grid_normal_long
52,3608,SOLUSDT,0.0,-0.058873600000000005,10016.374332702999,3.2,91.99,6.4,96.20400000000001,entry_grid_normal_long
53,3608,XRPUSDT,0.0,-0.01592956,10016.358403142998,142.0,0.5609,284.0,0.58475,entry_grid_normal_long
54,3609,1000PEPEUSDT,0.0,-0.05826042,10016.300142722997,261000.0,0.0011161,522100.0,0.0011671820340930857,entry_grid_normal_long
55,3609,1000PEPEUSDT,0.0,-0.140842464,10016.159300258998,663600.0,0.0010612,1185700.0,0.0011078671333389558,entry_grid_inflated_long
56,3609,ADAUSDT,0.0,-0.03049984,10016.128800418997,296.0,0.5152,592.0,0.5376749999999999,entry_grid_normal_long
57,3609,FILUSDT,0.0,-0.058128400000000004,10016.070672018997,48.4,6.005,96.8,6.280125,entry_grid_normal_long
58,3609,FILUSDT,0.0,-0.1411512,10015.929520818998,123.6,5.71,220.4,5.960399727767694,entry_grid_inflated_long
59,3609,ICPUSDT,0.0,-0.0582996,10015.871221218998,22.8,12.785,45.6,13.370125,entry_grid_normal_long
60,3609,ICPUSDT,0.0,-0.14076648,10015.730454738998,57.9,12.156,103.5,12.690918840579709,entry_grid_inflated_long
61,3609,INJUSDT,0.0,-0.0581664,10015.672288338998,9.6,30.295,19.2,31.680625,entry_grid_normal_long
62,3609,INJUSDT,0.0,-0.1411445,10015.531143838998,24.5,28.805,43.7,30.068432494279172,entry_grid_inflated_long
63,3609,LTCUSDT,0.0,-0.05917440000000001,10015.471969438999,4.8,61.64,9.6,64.4675,entry_grid_normal_long
64,3609,SOLUSDT,0.0,-0.13992000000000002,10015.332049439,8.0,87.45,14.4,91.34066666666668,entry_grid_inflated_long
65,3609,XRPUSDT,0.0,-0.03054704,10015.301502399,284.0,0.5378,568.0,0.561275,entry_grid_normal_long
66,3609,XRPUSDT,0.0,-0.058413120000000006,10015.243089279,568.0,0.5142,1136.0,0.5377375,entry_grid_normal_long
67,3610,ADAUSDT,0.0,-0.05832384,10015.184765439,592.0,0.4926,1184.0,0.5151374999999999,entry_grid_normal_long
68,3610,ADAUSDT,0.0,-0.14067732000000002,10015.044088119,1502.0,0.4683,2686.0,0.48894616530156365,entry_grid_inflated_long
69,3610,LTCUSDT,0.0,-0.139468,10014.904620119001,11.9,58.6,21.5,61.219906976744184,entry_grid_inflated_long
70,3610,XRPUSDT,0.0,-0.14050986000000001,10014.764110259,1437.0,0.4889,2573.0,0.510462145355616,entry_grid_inflated_long
71,3611,1000PEPEUSDT,0.0,-0.08647351600000001,10014.677636743001,400600.0,0.0010793,1586300.0,0.0011006528651579146,entry_trailing_cropped_long
72,3611,FILUSDT,0.0,-0.0864125,10014.591224243,77.5,5.575,297.9,5.860136287344746,entry_trailing_cropped_long
73,3611,INJUSDT,0.0,-0.08618,10014.505044243,15.5,27.8,59.2,29.474501689189182,entry_trailing_cropped_long
74,3611,SOLUSDT,0.0,-0.08597472,10014.419069523,4.8,89.557,19.2,90.89475000000002,entry_trailing_cropped_long
75,3612,ADAUSDT,0.0,-0.08655760000000001,10014.332511923001,842.0,0.514,3528.0,0.494925566893424,entry_trailing_cropped_long
76,3612,ICPUSDT,0.0,-0.08658996000000001,10014.245921963002,34.6,12.513,138.1,12.646342505430848,entry_trailing_cropped_long
77,3612,LTCUSDT,0.0,-0.0857896,10014.160132363002,7.3,58.76,28.8,60.59638888888888,entry_trailing_cropped_long
78,3612,XRPUSDT,0.0,-0.08652224,10014.073610123001,868.0,0.4984,3441.0,0.5074194420226678,entry_trailing_cropped_long
