,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,24761,BCHUSDT,0.0,-0.02672584,999.97327416,0.37,361.16,0.37,361.16,entry_initial_normal_long
1,26582,BTCUSDT,0.0,-0.02758336,999.9456908,0.016,8619.8,0.016,8619.8,entry_initial_normal_long
2,26583,ETHUSDT,0.0,-0.026740284000000003,999.918950516,0.802,166.71,0.802,166.71,entry_initial_normal_long
3,30014,BTCUSDT,1.1328000000000176,-0.02091408,1001.030836436,-0.012,8714.2,0.004,8619.8,close_unstuck_long
4,33311,BCHUSDT,0.0,-0.026800488000000004,1001.0040359479999,0.429,312.36,0.799,334.9582478097622,entry_trailing_cropped_long
5,33809,BCHUSDT,-1.7204361076345434,-0.004010370000000001,999.2795894703654,-0.065,308.49,0.734,334.9582478097622,close_unstuck_long
6,33810,BCHUSDT,-1.7178361076345456,-0.0040108900000000005,997.5577424727309,-0.065,308.53,0.669,334.9582478097622,close_unstuck_long
7,33811,BCHUSDT,-1.6489361076345455,-0.00402467,995.9047816950963,-0.065,309.59,0.604,334.9582478097622,close_unstuck_long
8,33812,BCHUSDT,-1.4792861076345447,-0.0040586,994.4214369874618,-0.065,312.2,0.539,334.9582478097622,close_unstuck_long
9,33813,BCHUSDT,-1.4277278598247831,-0.00400192,992.989707207637,-0.064,312.65,0.475,334.9582478097622,close_unstuck_long
10,33814,BCHUSDT,-1.331727859824783,-0.00402112,991.6539582278123,-0.064,314.15,0.411,334.9582478097622,close_unstuck_long
11,33815,BCHUSDT,-1.5117861076345447,-0.0040521,990.1381200201777,-0.065,311.7,0.346,334.9582478097622,close_unstuck_long
12,52669,XRPUSDT,0.0,-0.026467844000000004,990.1116521761777,492.7,0.2686,492.7,0.2686,entry_initial_normal_long
13,60950,ETHUSDT,69.66171999999999,-0.040672628,1059.7326995481776,-0.802,253.57,0.0,166.71,close_trailing_long
14,62410,LTCUSDT,0.0,-0.028330146000000004,1059.7043694021777,1.807,78.39,1.807,78.39,entry_initial_normal_long
15,65747,EOSUSDT,0.0,-0.028322000000000003,1059.6760474021778,28.9,4.9,28.9,4.9,entry_initial_normal_long
16,65754,TRXUSDT,0.0,-0.028328496,1059.6477189061777,5716.0,0.02478,5716.0,0.02478,entry_initial_normal_long
17,67158,TRXUSDT,0.0,-0.02871792,1059.6190009861778,6512.0,0.02205,12228.0,0.023326143277723258,entry_trailing_normal_long
18,67219,EOSUSDT,0.0,-0.028862400000000003,1059.5901385861778,33.6,4.295,62.5,4.574752,entry_trailing_normal_long
19,67249,LTCUSDT,0.0,-0.028326120000000003,1059.5618124661778,2.055,68.92,3.862,73.3509399274987,entry_trailing_normal_long
20,67367,LTCUSDT,-0.041357540134643135,-0.004011360000000001,1059.516443566043,-0.274,73.2,3.588,73.3509399274987,close_unstuck_long
21,67577,LTCUSDT,-0.25510035991713814,-0.004012622000000001,1059.257330584126,-0.277,72.43,3.311,73.3509399274987,close_unstuck_long
22,67579,LTCUSDT,-0.25233035991714065,-0.004013176,1059.000987048209,-0.277,72.44,3.034,73.3509399274987,close_unstuck_long
23,67580,LTCUSDT,-0.226579419989641,-0.004003656,1058.7704039722194,-0.276,72.53,2.758,73.3509399274987,close_unstuck_long
24,67582,LTCUSDT,-0.17075848006214153,-0.004000150000000001,1058.5956453421572,-0.275,72.73,2.483,73.3509399274987,close_unstuck_long
25,67584,LTCUSDT,-0.08793754013464361,-0.004002044000000001,1058.5037057580225,-0.274,73.03,2.209,73.3509399274987,close_unstuck_long
26,67585,LTCUSDT,-0.057797540134643756,-0.0040080720000000005,1058.441900145888,-0.274,73.14,1.935,73.3509399274987,close_unstuck_long
27,67594,EOSUSDT,-0.4252032,-0.0013788800000000003,1058.015318065888,-1.6,4.309,60.9,4.574752,close_unstuck_long
28,67596,EOSUSDT,-0.4236032000000009,-0.0013792000000000001,1057.590335665888,-1.6,4.31,59.3,4.574752,close_unstuck_long
29,67597,EOSUSDT,-0.4236032000000009,-0.0013792000000000001,1057.165353265888,-1.6,4.31,57.7,4.574752,close_unstuck_long
30,67599,EOSUSDT,-0.4156031999999996,-0.0013808000000000002,1056.748369265888,-1.6,4.315,56.1,4.574752,close_unstuck_long
31,67600,EOSUSDT,-0.4156031999999996,-0.0013808000000000002,1056.331385265888,-1.6,4.315,54.5,4.574752,close_unstuck_long
32,67601,EOSUSDT,-0.3996032,-0.0013840000000000002,1055.930398065888,-1.6,4.325,52.9,4.574752,close_unstuck_long
33,67602,EOSUSDT,-0.41720320000000016,-0.0013804800000000001,1055.511814385888,-1.6,4.314,51.3,4.574752,close_unstuck_long
34,67603,EOSUSDT,-0.4156031999999996,-0.0013808000000000002,1055.0948303858881,-1.6,4.315,49.7,4.574752,close_unstuck_long
35,67604,EOSUSDT,-0.3996032,-0.0013840000000000002,1054.6938431858882,-1.6,4.325,48.1,4.574752,close_unstuck_long
36,67605,EOSUSDT,-0.3948031999999998,-0.0013849600000000004,1054.2976550258882,-1.6,4.328,46.5,4.574752,close_unstuck_long
37,67606,EOSUSDT,-0.3884032000000005,-0.0013862400000000002,1053.9078655858882,-1.6,4.332,44.9,4.574752,close_unstuck_long
38,67607,EOSUSDT,-0.4092032000000003,-0.0013820800000000002,1053.4972803058881,-1.6,4.319,43.3,4.574752,close_unstuck_long
39,67608,EOSUSDT,-0.4044032000000002,-0.00138304,1053.0914940658881,-1.6,4.322,41.7,4.574752,close_unstuck_long
40,67614,EOSUSDT,-0.3996032,-0.0013840000000000002,1052.6905068658882,-1.6,4.325,40.1,4.574752,close_unstuck_long
41,67615,EOSUSDT,-0.3980032000000009,-0.00138432,1052.2911193458883,-1.6,4.326,38.5,4.574752,close_unstuck_long
42,67616,EOSUSDT,-0.3932032000000007,-0.00138528,1051.8965308658883,-1.6,4.329,36.9,4.574752,close_unstuck_long
