,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,2,DOGEUSDT,0.0,-0.0011121560000000002,999.998887844,62.0,0.08969,62.0,0.08969,entry_initial_normal_long
1,2,SHIB1000USDT,0.0,-0.0010989020000000001,999.997788942,530.0,0.010367,530.0,0.010367,entry_initial_normal_long
2,2,1000BONKUSDT,0.0,-0.00214208,999.9956468620001,-800.0,0.013388,-800.0,0.013388,entry_initial_normal_short
3,2,1000PEPEUSDT,0.0,-0.0022827200000000002,999.993364142,-8800.0,0.001297,-8800.0,0.001297,entry_initial_normal_short
4,2,SHIB1000USDT,0.0,-0.00228074,999.9910834020001,-1100.0,0.010367,-1100.0,0.010367,entry_initial_normal_short
5,3,1000BONKUSDT,0.0,-0.0010735999999999999,999.990009802,400.0,0.01342,400.0,0.01342,entry_initial_normal_long
6,3,1000PEPEUSDT,0.0,-0.001116882,999.98889292,4300.0,0.0012987,4300.0,0.0012987,entry_initial_normal_long
7,3,DOGEUSDT,0.0,-0.0022778720000000002,999.986615048,-127.0,0.08968,-127.0,0.08968,entry_initial_normal_short
8,1118,1000BONKUSDT,-0.3040000000000001,-0.00220288,999.680412168,800.0,0.013768,0.0,0.013388,close_trailing_short
9,1119,1000BONKUSDT,0.0,-0.0021992,999.678212968,-800.0,0.013745,-800.0,0.013745,entry_initial_normal_short
10,1169,1000PEPEUSDT,-0.5341600000000011,-0.002389552,999.141663416,8800.0,0.0013577,0.0,0.001297,close_trailing_short
11,1170,1000PEPEUSDT,0.0,-0.00227976,999.1393836560001,-8400.0,0.001357,-8400.0,0.001357,entry_initial_normal_short
12,1401,1000BONKUSDT,-0.6655999999999995,-0.00233232,998.4714513360001,800.0,0.014577,0.0,0.013745,close_trailing_short
13,1402,1000BONKUSDT,0.0,-0.0023256,998.4691257360001,-800.0,0.014535,-800.0,0.014535,entry_initial_normal_short
14,2315,1000BONKUSDT,0.0,-0.006777119999999999,998.4623486160001,-2400.0,0.014119,-3200.0,0.014223,entry_trailing_normal_short
