,balance,equity
0,999.987475746,1000.0
60,999.987475746,999.950065746
120,999.987475746,1000.2504257460001
180,999.987475746,999.944375746
240,999.9854170259999,999.4526457459999
300,999.9854170259999,999.7062270259999
360,999.9854170259999,999.5391870259999
420,999.9795803659999,1000.1984070259998
480,999.9795803659999,1000.3080103660001
540,999.9795803659999,1000.3549103659999
600,999.9795803659999,1000.526230366
660,999.9795803659999,1000.7640803659998
720,999.9655155759999,1000.985030366
780,999.9655155759999,1001.041695576
840,999.9655155759999,1001.194495576
900,999.9655155759999,1000.8422355759998
960,999.9655155759999,1001.7427955759999
1020,999.9655155759999,1001.3978755759999
1080,999.9655155759999,1001.6297055759999
1140,999.9081571759999,1002.251105576
1200,999.8695763159999,1003.070057176
1260,999.8695763159999,1003.4452063159998
1320,999.8695763159999,1003.4655663159998
1380,999.8072940759998,1003.7250063159998
1440,999.6707529259999,1005.4692740759997
1500,999.6542649059999,1005.8935229259997
1560,999.6542649059999,1005.8211849059999
1620,999.6542649059999,1005.7646649059999
1680,999.6542649059999,1005.5050849059998
1740,999.6542649059999,1005.1439349059998
1800,999.6542649059999,1004.5954949059999
1860,999.6542649059999,1004.0979649059998
1920,999.6542649059999,1004.6797449059998
1980,999.6899694259998,1005.9633649059996
2040,999.6899694259998,1005.388879426
2100,999.6899694259998,1004.9039794259998
2160,1001.6099304659998,1004.3875294259998
2220,1001.6099304659998,1003.6843004659999
2280,1001.6099304659998,1004.2260604659998
2340,1001.6099304659998,1003.0816504659999
2400,1001.6099304659998,1002.9580204659999
2460,1001.6099304659998,1003.1449204659998
2520,1001.6099304659998,1002.9640504659998
2580,1001.6099304659998,1002.8312304659999
2640,1001.6099304659998,1002.6590504659997
2700,1001.9656951259998,1002.0477204659999
2760,1001.9656951259998,1002.1668751259996
2820,1001.9638203859998,1002.0881451259997
2880,1001.9638203859998,1002.2167303859997
2940,1001.9638203859998,1002.6285403859998
3000,1001.9638203859998,1003.0468603859998
3060,1001.9638203859998,1002.8113503859997
3120,1001.9638203859998,1002.7660703859998
3180,1001.9890427959998,1002.7059903859998
3240,1001.9890427959998,1003.1900127959998
3300,1001.9890427959998,1003.3761127959998
3360,1001.9890427959998,1002.9854727959996
3420,1001.9890427959998,1003.5930427959998
3480,1001.9890427959998,1003.5493427959997
3540,1001.9833850899998,1003.3822527959998
3600,1051.7726797852274,1000.5066850899998
3660,1051.7726797852274,1078.0808166939983
3720,1051.7726797852274,1076.1552066939983
3780,1051.7723758012273,1072.7141766939983
3840,1051.7723758012273,1082.6741927099981
3900,1051.7723758012273,1080.6779027099979
3960,1051.7722276612274,1077.041642709998
4020,1051.7722276612274,1071.195154569998
4080,1051.7719937212273,1073.639974569998
4140,1051.7719937212273,1076.765930629998
4200,1051.7719937212273,1079.3554406299984
4260,1051.7719937212273,1075.9803306299982
4320,1051.7719937212273,1074.6649906299979
4380,1051.7719937212273,1075.688990629998
4440,1051.7719937212273,1071.2626806299982
4500,1051.7494176612272,1077.5129506299982
4560,1051.7494176612272,1080.991654569998
4620,1051.7494176612272,1081.2073245699978
4680,1051.7494176612272,1080.8230645699982
4740,1051.7375315532272,1082.3965745699977
4800,1051.7375315532272,1081.992198461998
4860,1051.7375315532272,1080.729098461998
4920,1051.7370653132273,1080.1103184619983
4980,1051.7370653132273,1079.349702221998
5040,1051.5654816132273,1081.7476022219982
5100,1051.5654816132273,1082.4823985219982
5160,1051.5499674692273,1083.3324785219982
5220,1051.5167610652275,1091.0228043779982
5280,1051.5167610652275,1090.631127973998
5340,1051.5167610652275,1087.7506879739983
5400,1051.5167610652275,1088.3166979739983
5460,1051.5167610652275,1088.2132879739981
5520,1051.5167610652275,1089.5157079739984
5580,1051.5167610652275,1091.347497973998
5640,1051.5167610652275,1089.8294779739983
5700,1051.5167610652275,1088.3408879739984
5760,1051.5167610652275,1087.7940379739985
5820,1062.8521361083478,1087.782237973998
5880,1062.8521361083478,1078.7346727079982
5940,1062.8521361083478,1077.6610927079983
6000,1062.8521361083478,1078.5212127079985
6060,1062.8521361083478,1077.6632127079984
6120,1062.8521361083478,1078.7619927079984
6180,1062.8521361083478,1079.0830927079987
6240,1062.8521361083478,1077.9575627079985
6300,1062.8581352203478,1078.5495727079988
6360,1062.8561415403478,1079.7875618199982
6420,1062.8561415403478,1077.2329381399982
6480,1062.8561415403478,1076.0477781399982
6540,1062.8561415403478,1076.3744081399982
