,balance,equity
0,999.893416802,1000.0
60,1000.7874893660002,999.376406802
120,1001.0803044380002,1004.6572944380002
180,1001.0607204140002,1005.7053944380002
240,1001.0607204140002,1004.2152304140002
300,1001.0607204140002,1004.1293104140002
360,1001.0607204140002,1004.4702104140002
420,1001.0607204140002,1004.8364804140002
480,1001.0607204140002,1003.6497204140002
540,1001.0607204140002,1004.2788804140002
600,1001.0607204140002,1002.4802604140002
660,1001.8042932277756,1004.3009804140002
720,1001.8042932277756,1004.8335460620002
780,1001.8042932277756,1007.4489660620002
840,1001.8042932277756,1006.8529560620002
900,1001.8042932277756,1007.6902760620003
960,1001.8042932277756,1008.6822860620001
1020,1001.8042932277756,1010.1077360620002
1080,1001.8042932277756,1009.0781560620002
1140,1001.8042932277756,1008.1329660620002
1200,1001.8042932277756,1007.9593060620002
1260,1001.8042932277756,1008.3538360620001
1320,1001.8042932277756,1006.7909060620002
1380,1001.8042932277756,1003.3892160620002
1440,1001.8042932277756,1004.1341160620002
1500,1001.8042932277756,1004.5560060620002
1560,1001.8042932277756,1003.0495460620001
1620,1001.8042932277756,1001.5416060620001
1680,1001.8042932277756,998.6828960620002
1740,1001.8042932277756,1000.7673360620003
1800,1001.8042932277756,1000.4227160620002
1860,1001.8042932277756,1000.2980660620002
1920,1001.8042932277756,998.9326460620001
1980,1001.8042932277756,1001.6105660620002
2040,1001.8042932277756,1001.9715860620003
2100,1001.8042932277756,1001.8515960620002
2160,1001.8042932277756,1000.9183360620002
2220,1001.8042932277756,1001.8773260620002
2280,1001.8042932277756,1000.0457260620002
2340,1001.8042932277756,1000.3305760620001
2400,1001.8042932277756,1000.1324960620001
2460,1001.8042932277756,992.2176160620002
2520,1001.8042932277756,989.5600560620002
2580,1001.8042932277756,990.8438560620001
2640,1001.8042932277756,991.1980460620001
2700,1001.8042932277756,989.4091860620001
2760,1001.8042932277756,990.8856260620001
2820,1001.8042932277756,990.4008960620002
2880,1001.8042932277756,989.6824660620002
2940,1001.8042932277756,988.7269360620002
3000,1001.8042932277756,984.5821460620001
3060,1001.8042932277756,988.8042460620002
