,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,24762,BCHUSDT,0.0,-0.017629328000000003,999.982370672,0.248,355.43,0.248,355.43,entry_initial_normal_long
1,24785,BCHUSDT,0.0,-0.018460548,999.963910124,0.251,367.74,0.499,361.622004008016,entry_trailing_normal_long
2,24859,BCHUSDT,0.0,-0.017373996,999.946536128,0.246,353.13,0.745,358.81793288590603,entry_trailing_cropped_long
3,25064,BCHUSDT,0.8484516241610728,-0.004044924,1000.7909428281611,-0.054,374.53,0.691,358.81793288590603,close_unstuck_long
4,25065,BCHUSDT,0.8543916241610735,-0.004046112,1001.6412883403221,-0.054,374.64,0.637,358.81793288590603,close_unstuck_long
5,25067,BCHUSDT,0.9186516241610734,-0.004058964,1002.5558810004832,-0.054,375.83,0.583,358.81793288590603,close_unstuck_long
6,25068,BCHUSDT,0.8743716241610737,-0.004050108,1003.4262025166443,-0.054,375.01,0.529,358.81793288590603,close_unstuck_long
7,25213,BCHUSDT,0.0,-0.015692492000000002,1003.4105100246443,0.211,371.86,0.74,362.5366844549247,entry_trailing_cropped_long
8,25982,BCHUSDT,-0.43073101393070584,-0.0040467720000000006,1002.9757322387136,-0.057,354.98,0.683,362.5366844549247,close_unstuck_long
9,25983,BCHUSDT,-0.4096410139307056,-0.00405099,1002.5620402347829,-0.057,355.35,0.626,362.5366844549247,close_unstuck_long
10,25989,BCHUSDT,-0.40166101393070636,-0.004052586,1002.1563266348522,-0.057,355.49,0.569,362.5366844549247,close_unstuck_long
11,25990,BCHUSDT,-0.32642101393070677,-0.0040676340000000005,1001.8258379869216,-0.057,356.81,0.512,362.5366844549247,close_unstuck_long
12,26128,BCHUSDT,0.0,-0.016464712,1001.8093732749215,0.233,353.32,0.745,359.6541509274113,entry_trailing_cropped_long
13,26220,BCHUSDT,0.10560754806496789,-0.004049248,1001.9109315749865,-0.056,361.54,0.689,359.6541509274113,close_unstuck_long
14,26221,BCHUSDT,0.17448754806496572,-0.004063024,1002.0813560990515,-0.056,362.77,0.633,359.6541509274113,close_unstuck_long
15,26222,BCHUSDT,0.15824754806496777,-0.004059776,1002.2355438711164,-0.056,362.48,0.577,359.6541509274113,close_unstuck_long
16,26223,BCHUSDT,0.17616754806496737,-0.00406336,1002.4076480591814,-0.056,362.8,0.521,359.6541509274113,close_unstuck_long
17,26412,BCHUSDT,0.0,-0.016086784,1002.3915612751814,0.224,359.08,0.745,359.48152031299503,entry_trailing_cropped_long
18,28245,BCHUSDT,-0.9747696984667079,-0.004046928,1001.4127446487147,-0.059,342.96,0.686,359.48152031299503,close_unstuck_long
19,28246,BCHUSDT,-0.9694596984667061,-0.0040479900000000004,1000.439236960248,-0.059,343.05,0.627,359.48152031299503,close_unstuck_long
20,28247,BCHUSDT,-0.8202081781537133,-0.004005944,999.6150228380942,-0.058,345.34,0.569,359.48152031299503,close_unstuck_long
21,28248,BCHUSDT,-0.9470396984667063,-0.004052474,998.6639306656275,-0.059,343.43,0.51,359.48152031299503,close_unstuck_long
22,28659,BCHUSDT,0.0,-0.016709280000000003,998.6472213856275,0.24,348.11,0.75,355.84263381283665,entry_trailing_cropped_long
23,30683,BCHUSDT,-0.0235201273316888,-0.0040519020000000005,998.6196493562958,-0.057,355.43,0.693,355.84263381283665,close_unstuck_long
24,33006,BCHUSDT,0.0,-0.004042524,998.6156068322957,0.062,326.01,0.755,353.39280163217984,entry_trailing_cropped_long
25,33814,BCHUSDT,-2.4635393044595113,-0.00403072,996.1480368078362,-0.064,314.9,0.691,353.39280163217984,close_unstuck_long
26,33816,BCHUSDT,-2.4539393044595093,-0.0040326400000000005,993.6900648633767,-0.064,315.05,0.627,353.39280163217984,close_unstuck_long
27,33817,BCHUSDT,-2.42897930445951,-0.004037632,991.2570479269173,-0.064,315.44,0.563,353.39280163217984,close_unstuck_long
28,33818,BCHUSDT,-2.36497930445951,-0.0040504320000000005,988.8880181904577,-0.064,316.44,0.499,353.39280163217984,close_unstuck_long
29,33842,BCHUSDT,0.0,-0.017607240000000003,988.8704109504578,0.274,321.3,0.773,342.01708669399443,entry_trailing_cropped_long
30,33843,BCHUSDT,-1.4072364617216486,-0.004027968,987.4591465207361,-0.063,319.68,0.71,342.01708669399443,close_unstuck_long
31,33845,BCHUSDT,-1.4966964617216496,-0.0040100760000000004,985.9584399830145,-0.063,318.26,0.647,342.01708669399443,close_unstuck_long
32,33846,BCHUSDT,-1.5111864617216508,-0.004007178,984.4432463432928,-0.063,318.03,0.584,342.01708669399443,close_unstuck_long
33,33848,BCHUSDT,-1.4998464617216503,-0.004009446,982.9393904355711,-0.063,318.21,0.521,342.01708669399443,close_unstuck_long
34,33958,BCHUSDT,0.0,-0.016914366,982.9224760695711,0.261,324.03,0.782,336.01372399945154,entry_trailing_cropped_long
35,36507,BCHUSDT,-0.6983508879659956,-0.0040269,982.220098281605,-0.062,324.75,0.72,336.01372399945154,close_unstuck_long
36,36508,BCHUSDT,-0.6921508879659942,-0.00402814,981.5239192536391,-0.062,324.85,0.658,336.01372399945154,close_unstuck_long
37,36510,BCHUSDT,-0.6809908879659973,-0.004030372,980.8388979936731,-0.062,325.03,0.596,336.01372399945154,close_unstuck_long
38,36782,BCHUSDT,0.0,-0.012412386000000001,980.826485607673,0.189,328.37,0.785,334.1733879027683,entry_trailing_cropped_long
39,37017,BCHUSDT,0.5225401137366689,-0.004047754,981.3449779674097,-0.059,343.03,0.726,334.1733879027683,close_unstuck_long
40,37025,BCHUSDT,0.564430113736671,-0.0040561320000000005,981.9053519491464,-0.059,343.74,0.667,334.1733879027683,close_unstuck_long
41,37026,BCHUSDT,0.570330113736669,-0.0040573119999999996,982.471624750883,-0.059,343.84,0.608,334.1733879027683,close_unstuck_long
42,37027,BCHUSDT,0.650563501639438,-0.004006524000000001,983.1181817285225,-0.058,345.39,0.55,334.1733879027683,close_unstuck_long
43,37442,BCHUSDT,0.0,-0.015780600000000002,983.1024011285225,0.225,350.68,0.775,338.96563012454527,entry_trailing_cropped_long
44,37460,BCHUSDT,0.9732390829009208,-0.0040588560000000004,984.0715813554234,-0.057,356.04,0.718,338.96563012454527,close_unstuck_long
45,37461,BCHUSDT,1.0541647130254659,-0.004007248000000001,985.1217388204489,-0.056,357.79,0.662,338.96563012454527,close_unstuck_long
46,37462,BCHUSDT,1.115764713025464,-0.004019567999999999,986.2334839654743,-0.056,358.89,0.606,338.96563012454527,close_unstuck_long
47,37463,BCHUSDT,1.0131390829009201,-0.004066836,987.2425562123752,-0.057,356.74,0.549,338.96563012454527,close_unstuck_long
48,37464,BCHUSDT,1.0816047130254633,-0.004012735999999999,988.3201481894007,-0.056,358.28,0.493,338.96563012454527,close_unstuck_long
