,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,97377,DOGEUSDT,0.0,-0.40000918,999.59999082,8207.0,0.2437,8207.0,0.2437,entry_initial_normal_long
1,97502,DOGEUSDT,134.5948,-0.42692814,1133.76786268,-8207.0,0.2601,0.0,0.2437,close_trailing_long
2,168968,DOGEUSDT,0.0,-0.45349501400000003,1133.314367666,10619.0,0.21353,10619.0,0.21353,entry_initial_normal_long
3,168981,DOGEUSDT,166.3997299999999,-0.48677496000000003,1299.2273227059998,-10619.0,0.2292,0.0,0.21353,close_trailing_long
4,223503,DOGEUSDT,0.0,-0.519681802,1298.7076409039998,15707.0,0.16543,15707.0,0.16543,entry_initial_normal_long
5,223527,DOGEUSDT,0.0,-0.11173184,1298.595909064,4304.0,0.1298,20011.0,0.15776663884863323,entry_initial_partial_long
6,224119,DOGEUSDT,330.84909000000056,-0.69758346,1628.7474156040005,-20011.0,0.1743,0.0,0.15776663884863323,close_trailing_long
7,451488,DOGEUSDT,0.0,-0.65149086,1628.0959247440005,36770.0,0.08859,36770.0,0.08859,entry_initial_normal_long
8,451492,DOGEUSDT,0.0,-0.13572762000000002,1627.9601971240006,9681.0,0.0701,46451.0,0.08473644055025727,entry_initial_partial_long
9,451507,DOGEUSDT,393.14079999999996,-0.8658466400000001,2020.2351504840005,-46451.0,0.0932,0.0,0.08473644055025727,close_trailing_long
10,451785,DOGEUSDT,0.0,-0.80809508,2019.4270554040006,47788.0,0.08455,47788.0,0.08455,entry_initial_normal_long
11,453801,DOGEUSDT,332.1265999999999,-0.8745204,2350.6791350040003,-47788.0,0.0915,0.0,0.08455,close_trailing_long
12,712521,DOGEUSDT,0.0,-0.9402647800000001,2349.7388702240005,54382.0,0.08645,54382.0,0.08645,entry_initial_normal_long
13,715055,DOGEUSDT,282.24258000000003,-0.9967132960000001,2630.9847369280005,-54382.0,0.09164,0.0,0.08645,close_trailing_long
14,1019786,DOGEUSDT,0.0,-1.05239712,2629.9323398080005,94048.0,0.05595,94048.0,0.05595,entry_initial_normal_long
15,1019802,DOGEUSDT,376.19200000000035,-1.1276355200000001,3004.9967042880007,-94048.0,0.05995,0.0,0.05595,close_trailing_long
16,1118743,DOGEUSDT,0.0,-1.2020030000000002,3003.794701288001,109273.0,0.055,109273.0,0.055,entry_initial_normal_long
17,1118751,DOGEUSDT,446.92656999999963,-1.291388314,3449.4298829740005,-109273.0,0.05909,0.0,0.055,close_trailing_long
18,1318330,DOGEUSDT,0.0,-1.379764576,3448.0501183980004,92329.0,0.07472,92329.0,0.07472,entry_initial_normal_long
19,1318341,DOGEUSDT,661.07564,-1.511979704,4107.613778694001,-92329.0,0.08188,0.0,0.07472,close_trailing_long
20,1408073,DOGEUSDT,0.0,-1.6430523279999998,4105.970726366001,58001.0,0.14164,58001.0,0.14164,entry_initial_normal_long
21,1408167,DOGEUSDT,552.16952,-1.7534862320000002,4656.386760134001,-58001.0,0.15116,0.0,0.14164,close_trailing_long
22,1462715,DOGEUSDT,0.0,-1.8625554420000001,4654.524204692001,58641.0,0.15881,58641.0,0.15881,entry_initial_normal_long
23,1462736,DOGEUSDT,602.2430700000001,-1.9830040560000002,5254.784270636002,-58641.0,0.16908,0.0,0.15881,close_trailing_long
24,1464247,DOGEUSDT,0.0,-2.10191602,5252.682354616001,74194.0,0.14165,74194.0,0.14165,entry_initial_normal_long
25,1464408,DOGEUSDT,630.6490000000006,-2.22804582,5881.103308796002,-74194.0,0.15015,0.0,0.14165,close_trailing_long
26,1627584,DOGEUSDT,0.0,-2.3524419319999996,5878.750866864002,141611.0,0.08306,141611.0,0.08306,entry_initial_normal_long
27,1627681,DOGEUSDT,793.0216000000011,-2.5110462520000003,6669.261420612003,-141611.0,0.08866,0.0,0.08306,close_trailing_long
