,balance,equity
0,999.9143499520001,1000.0
60,1001.1662532218105,999.4987299520001
120,1001.543644678258,1003.6617047940001
180,1001.543644678258,1004.622221364
240,1001.543644678258,1002.988841364
300,1001.543644678258,1002.9181313639999
360,1001.543644678258,1003.191401364
420,1001.543644678258,1003.4831513639999
480,1001.543644678258,1002.529971364
540,1001.543644678258,1003.029301364
600,1001.543644678258,1001.588031364
660,1002.7380634507299,1003.0426913639999
720,1002.7380634507299,1003.519514848
780,1002.7380634507299,1005.537934848
840,1002.7380634507299,1005.0820748479999
900,1002.7380634507299,1005.713574848
960,1002.7380634507299,1006.484194848
1020,1002.7380634507299,1007.579914848
1080,1002.7380634507299,1006.791474848
1140,1002.7380634507299,1006.085154848
1200,1002.7380634507299,1005.936974848
1260,1002.7380634507299,1006.2421148479999
1320,1002.7380634507299,1005.0559948480001
1380,1002.7295285327299,1002.416914848
1440,1002.7295285327299,1003.20577993
1500,1002.7295285327299,1003.5433799299999
1560,1002.7295285327299,1002.23022993
1620,1002.7295285327299,1000.91587993
1680,1002.7295285327299,998.4369799299999
1740,1002.7295285327299,1000.29032993
1800,1002.7295285327299,999.9907799299999
1860,1002.7295285327299,999.87852993
1920,1002.7295285327299,998.7222299299999
1980,1002.7295285327299,1001.05677993
2040,1002.7295285327299,1001.33607993
2100,1002.7295285327299,1001.20747993
2160,1002.7295285327299,1000.4015799299999
2220,1002.7295285327299,1001.2551799299999
2280,1002.7295285327299,999.67392993
2340,1002.7295285327299,999.89817993
2400,1002.7295285327299,999.75322993
2460,1002.7295285327299,992.79452993
2520,1002.7295285327299,990.65987993
2580,1002.7295285327299,991.7701299299999
2640,1002.7295285327299,992.07072993
2700,1002.7295285327299,990.53307993
2760,1002.7295285327299,991.81517993
2820,1002.7295285327299,991.36847993
2880,1002.7295285327299,990.7345299299999
2940,1002.7295285327299,989.9508299299999
3000,1002.7295285327299,986.33522993
3060,1002.7295285327299,989.9777299299999
3120,999.2100116285759,989.98227993
3180,994.8956953473036,998.4583071739996
3240,992.8354892046927,993.7195631299998
3300,993.2757888557077,992.0261889020004
3360,996.5015361554182,991.1719347140004
3420,997.3036402238644,996.7746344720003
3480,997.1418051515294,997.9627208200006
3540,997.1418051515294,995.9057410920008
3600,997.1418051515294,997.3783710920006
3660,997.6139788879367,997.2153810920007
3720,997.7195255171828,998.9816518160006
3780,997.7195255171828,993.6071167160005
3840,999.1809334599075,996.5130167160007
3900,999.9998280880839,1000.0679940660007
3960,999.9998280880839,999.8767138380008
4020,999.9998280880839,998.3115538380008
4080,999.9998280880839,998.2813438380008
4140,999.9998280880839,997.8745438380007
4200,999.9998280880839,995.8331238380008
4260,1000.4581710953352,996.2596838380007
4320,1000.5996556419332,999.3354202660007
4380,1000.5996556419332,997.0688542280008
4440,1000.5996556419332,996.4297242280007
4500,1000.5996556419332,997.2856642280007
4560,1000.5996556419332,997.2998642280006
4620,1000.5996556419332,997.9603942280007
4680,1000.5996556419332,998.3740842280007
4740,1000.5996556419332,999.2191442280007
4800,1000.5996556419332,998.6205242280007
4860,1000.5996556419332,998.0827142280007
4920,1000.5996556419332,999.5869242280007
4980,1000.5996556419332,997.3693642280007
5040,1000.5996556419332,998.3966642280008
5100,1000.5996556419332,995.6695042280007
5160,1000.5996556419332,995.8726242280007
5220,1000.5996556419332,996.7038742280007
5280,1000.5996556419332,997.0870542280007
5340,1000.7497666808509,996.6745042280007
5400,1001.4588721865874,999.9219026340007
5460,1001.4588721865874,997.3595361760008
5520,1001.4588721865874,999.0069361760009
5580,1001.4588721865874,999.6490761760008
5640,1001.4588721865874,999.7412561760008
5700,1001.4588721865874,1000.0099961760008
5760,1001.4588721865874,1000.9386561760008
5820,1003.0275282962976,1002.2428161760007
5880,1003.0275282962976,1005.6320229760008
5940,1003.0275282962976,1005.2078329760008
6000,1004.3440327152352,1007.7938331140007
6060,1004.3440327152352,1005.6343558820007
6120,1004.3440327152352,1006.3042458820007
6180,1004.3440327152352,1005.7925658820006
6240,1004.3440327152352,1006.2102558820006
6300,1004.3440327152352,1004.4951458820008
6360,1004.3440327152352,1003.6308558820007
6420,1004.3440327152352,1002.8983758820008
6480,1004.3440327152352,1003.5869358820007
6540,1004.3440327152352,1004.9254358820008
6600,1004.3440327152352,1004.3595158820007
6660,1006.6745298802459,1004.5260158820007
6720,1007.2995257847156,1007.3779571520007
6780,1007.2995257847156,1007.0758125640006
6840,1007.2995257847156,1008.4973525640006
6900,1007.2995257847156,1007.4556625640006
6960,1007.2995257847156,1007.4412225640006
7020,1007.2907442847155,1006.9411825640007
7080,1007.2907442847155,1002.6667110640007
7140,1007.2907442847155,1001.3674810640006
7200,1007.2907442847155,1001.9291410640005
7260,1007.3978031268718,1003.1972710640006
7320,1010.6133050326877,1007.7591549000006
7380,1009.8430504367363,1011.8664694900009
7440,1009.9033882034571,1011.142612904001
7500,1009.9033882034571,1010.2073424240008
7560,1009.9033882034571,1010.0576024240008
7620,1009.9033882034571,1009.6472924240009
7680,1010.7579394749391,1009.1360524240008
7740,1010.7579394749391,1011.9105871240009
7800,1012.4582923103613,1012.9711618720008
