,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,65791,ETCUSDT,0.0,-0.042595115999999995,999.957404884,20.77,10.254,20.77,10.254,entry_initial_normal_long
1,65796,BCHUSDT,0.0,-0.04262422,999.914780664,0.503,423.7,0.503,423.7,entry_initial_normal_long
2,65798,ETCUSDT,0.0,-0.01087224,999.903908424,5.34,10.18,26.11,10.238865568747606,entry_trailing_cropped_long
3,65804,BCHUSDT,0.0,-0.010808256,999.8931001679999,0.123,439.36,0.626,426.77696485623005,entry_trailing_cropped_long
4,66315,BCHUSDT,0.895636581469648,-0.00402012,1000.7847166294696,-0.045,446.68,0.581,426.77696485623005,close_unstuck_long
5,66316,BCHUSDT,0.9046365814696474,-0.00402192,1001.6853312909392,-0.045,446.88,0.536,426.77696485623005,close_unstuck_long
6,66317,BCHUSDT,0.9293865814696479,-0.00402687,1002.6106910024089,-0.045,447.43,0.491,426.77696485623005,close_unstuck_long
7,66317,ETCUSDT,0.0,-0.004008326,1002.6066826764089,1.91,10.493,28.02,10.256188793718772,entry_trailing_cropped_long
8,66356,BCHUSDT,0.9199365814696489,-0.00402498,1003.5225942778786,-0.045,447.22,0.446,426.77696485623005,close_unstuck_long
9,66367,BCHUSDT,0.9347865814696481,-0.00402795,1004.4533529093483,-0.045,447.55,0.401,426.77696485623005,close_unstuck_long
10,66383,BCHUSDT,0.9559365814696468,-0.00403218,1005.4052573108179,-0.045,448.02,0.356,426.77696485623005,close_unstuck_long
11,66384,BCHUSDT,0.9599865814696482,-0.00403299,1006.3612109022876,-0.045,448.11,0.311,426.77696485623005,close_unstuck_long
12,66385,BCHUSDT,0.9874365814696489,-0.00403848,1007.3446090037572,-0.045,448.72,0.266,426.77696485623005,close_unstuck_long
13,66386,BCHUSDT,0.9874365814696489,-0.00403848,1008.3280071052269,-0.045,448.72,0.221,426.77696485623005,close_unstuck_long
14,66387,BCHUSDT,0.9644865814696467,-0.00403389,1009.2884597966965,-0.045,448.21,0.176,426.77696485623005,close_unstuck_long
15,66388,BCHUSDT,1.0342365814696473,-0.0040478400000000005,1010.3186485381661,-0.045,449.76,0.131,426.77696485623005,close_unstuck_long
16,66389,BCHUSDT,1.1138865814696464,-0.0040637699999999995,1011.4284713496357,-0.045,451.53,0.086,426.77696485623005,close_unstuck_long
17,66390,ETCUSDT,0.6019412919343333,-0.00401774,1012.02639490157,-1.9,10.573,26.12,10.256188793718772,close_unstuck_long
18,66391,ETCUSDT,0.6214531798715218,-0.00400113,1012.6438469514416,-1.89,10.585,24.23,10.256188793718772,close_unstuck_long
19,66392,ETCUSDT,0.6365731798715202,-0.004004154,1013.276415977313,-1.89,10.593,22.34,10.256188793718772,close_unstuck_long
20,66393,ETCUSDT,0.629013179871521,-0.004002642000000001,1013.9014265151845,-1.89,10.589,20.45,10.256188793718772,close_unstuck_long
21,66394,ETCUSDT,0.6233431798715208,-0.004001508,1014.5207681870561,-1.89,10.586,18.56,10.256188793718772,close_unstuck_long
22,66395,ETCUSDT,0.6781531798715207,-0.00401247,1015.1949088969276,-1.89,10.615,16.67,10.256188793718772,close_unstuck_long
