,minute,symbol,pnl,fee_paid,balance,qty,price,psize,pprice,type
0,2,SOLUSDT,0.0,-0.0020403000000000005,999.9979597,0.1,102.015,0.1,102.015,entry_initial_normal_long
1,2,1000PEPEUSDT,0.0,-0.0003891,999.9975706,-1500.0,0.001297,-1500.0,0.001297,entry_initial_normal_short
2,2,1000RATSUSDT,0.0,-0.00064886,999.9969217400001,-10.0,0.32443,-10.0,0.32443,entry_initial_normal_short
3,2,INJUSDT,0.0,-0.00071602,999.99620572,-0.1,35.801,-0.1,35.801,entry_initial_normal_short
4,2,NEARUSDT,0.0,-0.0003661,999.9958396200001,-0.5,3.661,-0.5,3.661,entry_initial_normal_short
5,2,SOLUSDT,0.0,-0.0020403000000000005,999.9937993200001,-0.1,102.015,-0.1,102.015,entry_initial_normal_short
6,3,NEARUSDT,0.0,-0.00228222,999.9915171000001,3.1,3.681,3.1,3.681,entry_initial_normal_long
7,3,DOGEUSDT,0.0,-0.000376656,999.9911404440002,-21.0,0.08968,-21.0,0.08968,entry_initial_normal_short
8,232,1000RATSUSDT,0.12490000000000001,-0.0006238799999999999,1000.1154165640002,10.0,0.31194,0.0,0.32443,close_grid_short
9,233,1000RATSUSDT,0.0,-0.0006273400000000001,1000.1147892240001,-10.0,0.31367,-10.0,0.31367,entry_initial_normal_short
10,262,NEARUSDT,-0.15189999999999979,-0.00225184,999.960637384,-3.1,3.632,0.0,3.681,close_trailing_long
11,264,NEARUSDT,0.0,-0.00225618,999.958381204,3.1,3.639,3.1,3.639,entry_initial_normal_long
12,1087,1000PEPEUSDT,-0.07305000000000007,-0.00040371,999.8849274940001,1500.0,0.0013457,0.0,0.001297,close_trailing_short
13,1088,1000PEPEUSDT,0.0,-0.00037699200000000004,999.884550502,-1400.0,0.0013464,-1400.0,0.0013464,entry_initial_normal_short
14,1167,NEARUSDT,-0.08000000000000007,-0.0003821,999.8041684020001,0.5,3.821,0.0,3.661,close_trailing_short
15,1168,NEARUSDT,0.0,-0.0003819,999.8037865020001,-0.5,3.819,-0.5,3.819,entry_initial_normal_short
16,1441,SOLUSDT,0.0,-0.0021887,999.8015978020001,0.1,109.435,0.2,105.725,entry_trailing_normal_long
17,1488,NEARUSDT,0.0,-0.00178434,999.7998134620001,2.3,3.879,5.4,3.741222222222222,entry_trailing_normal_long
18,1493,1000PEPEUSDT,-0.11956000000000003,-0.000400904,999.6798525580001,1400.0,0.0014318,0.0,0.0013464,close_trailing_short
19,1494,1000PEPEUSDT,0.0,-0.00037315199999999997,999.6794794060002,-1300.0,0.0014352,-1300.0,0.0014352,entry_initial_normal_short
20,1776,NEARUSDT,-0.08550000000000013,-0.00039900000000000005,999.5935804060001,0.5,3.99,0.0,3.819,close_trailing_short
21,1778,NEARUSDT,0.0,-0.00039810000000000003,999.5931823060001,-0.5,3.981,-0.5,3.981,entry_initial_normal_short
22,1913,NEARUSDT,0.0,-0.0033512000000000004,999.5898311060001,4.0,4.189,9.4,3.9317659574468085,entry_trailing_normal_long
23,1917,NEARUSDT,-0.11149999999999993,-0.0004204,999.4779107060001,0.5,4.204,0.0,3.981,close_trailing_short
24,1918,NEARUSDT,0.0,-0.0003349600000000001,999.4775757460001,-0.4,4.187,-0.4,4.187,entry_initial_normal_short
25,2013,INJUSDT,0.0,-0.0008080400000000001,999.476767706,-0.1,40.402,-0.2,38.1015,entry_grid_normal_short
26,2043,1000RATSUSDT,0.0,-0.0007063600000000001,999.476061346,-10.0,0.35318,-20.0,0.33342499999999997,entry_grid_normal_short
27,2141,NEARUSDT,1.9573999999999976,-0.0077832,1001.425678146,-9.4,4.14,0.0,3.9317659574468085,close_trailing_long
28,2171,INJUSDT,0.0,-0.00237636,1001.423301786,0.3,39.606,0.3,39.606,entry_initial_normal_long
29,2312,SOLUSDT,1.2086000000000015,-0.00447072,1002.627431066,-0.2,111.768,0.0,105.725,close_trailing_long
30,2313,NEARUSDT,0.0,-0.00224952,1002.625181546,2.8,4.017,2.8,4.017,entry_initial_normal_long
31,2315,INJUSDT,-0.36930000000000046,-0.0023025,1002.253579046,-0.3,38.375,0.0,39.606,close_trailing_long
32,2316,SOLUSDT,0.0,-0.00222712,1002.251351926,0.1,111.356,0.1,111.356,entry_initial_normal_long
33,2413,1000RATSUSDT,0.24109999999999965,-0.0012854799999999999,1002.491166446,20.0,0.32137,0.0,0.33342499999999997,close_grid_short
34,2414,1000RATSUSDT,0.0,-0.00064408,1002.4905223659999,-10.0,0.32204,-10.0,0.32204,entry_initial_normal_short
35,2502,SOLUSDT,-0.4439999999999998,-0.0021383200000000004,1002.0443840459999,-0.1,106.916,0.0,111.356,close_trailing_long
36,2503,SOLUSDT,0.0,-0.0021487800000000003,1002.0422352659999,0.1,107.439,0.1,107.439,entry_initial_normal_long
37,3069,INJUSDT,0.27049999999999985,-0.0014699600000000002,1002.3112653059999,0.2,36.749,0.0,38.1015,close_grid_short
38,3070,INJUSDT,0.0,-0.00073497,1002.3105303359998,-0.1,36.7485,-0.1,36.7485,entry_initial_normal_short
39,3339,1000PEPEUSDT,0.024050000000000092,-0.000368342,1002.3342119939998,1300.0,0.0014167,0.0,0.0014352,close_trailing_short
40,3340,1000PEPEUSDT,0.0,-0.00036792600000000003,1002.3338440679998,-1300.0,0.0014151,-1300.0,0.0014151,entry_initial_normal_short
41,3555,NEARUSDT,-0.3136000000000015,-0.0021868,1002.0180572679999,-2.8,3.905,0.0,4.017,close_trailing_long
42,3555,SOLUSDT,-0.21639999999999873,-0.0021055000000000006,1001.7995517679999,-0.1,105.275,0.0,107.439,close_trailing_long
43,3556,1000PEPEUSDT,0.0,-0.0022796,1001.797272168,8200.0,0.00139,8200.0,0.00139,entry_initial_normal_long
44,3556,SOLUSDT,0.0,-0.0021132200000000003,1001.795158948,0.1,105.661,0.1,105.661,entry_initial_normal_long
45,3580,1000RATSUSDT,0.12399999999999967,-0.00061928,1001.918539668,10.0,0.30964,0.0,0.32204,close_grid_short
46,3581,1000RATSUSDT,0.0,-0.0006215000000000001,1001.917918168,-10.0,0.31075,-10.0,0.31075,entry_initial_normal_short
47,3596,1000RATSUSDT,0.1199,-0.0005975200000000001,1002.037220648,10.0,0.29876,0.0,0.31075,close_grid_short
48,3601,INJUSDT,0.1403500000000001,-0.0007069,1002.176863748,0.1,35.345,0.0,36.7485,close_grid_short
49,3601,SOLUSDT,0.34450000000000075,-0.0019714,1002.519392348,0.1,98.57,0.0,102.015,close_grid_short
50,3602,INJUSDT,0.0,-0.00067806,1002.518714288,-0.1,33.903,-0.1,33.903,entry_initial_normal_short
51,3602,SOLUSDT,0.0,-0.0019644000000000003,1002.5167498879999,-0.1,98.22,-0.1,98.22,entry_initial_normal_short
52,3604,SOLUSDT,0.0,-0.00199392,1002.5147559679999,0.1,99.696,0.2,102.6785,entry_trailing_normal_long
53,3608,INJUSDT,0.13019999999999995,-0.00065202,1002.6443039479999,0.1,32.601,0.0,33.903,close_grid_short
54,3608,SOLUSDT,0.33400000000000035,-0.0018976,1002.976406348,0.1,94.88,0.0,98.22,close_grid_short
55,3611,1000PEPEUSDT,0.0,-0.0013167460000000001,1002.9750896019999,6100.0,0.0010793,14300.0,0.0012574636363636364,entry_trailing_normal_long
56,3611,SOLUSDT,0.0,-0.00179114,1002.9732984619999,0.1,89.557,0.3,98.30466666666668,entry_trailing_normal_long
57,3611,1000PEPEUSDT,0.43654000000000004,-0.00028061800000000006,1003.4095578439999,1300.0,0.0010793,0.0,0.0014151,close_trailing_short
58,3611,NEARUSDT,0.4848000000000001,-0.00023800000000000004,1003.8941198439999,0.4,2.975,0.0,4.187,close_trailing_short
59,3612,DOGEUSDT,0.23183999999999988,-0.00033028800000000003,1004.1256295559999,21.0,0.07864,0.0,0.08968,close_trailing_short
60,3618,1000PEPEUSDT,0.0,-0.00251022,1004.123119336,10700.0,0.001173,25000.0,0.0012213132,entry_trailing_normal_long
61,3622,DOGEUSDT,0.0,-0.000380604,1004.1227387319999,-23.0,0.08274,-23.0,0.08274,entry_initial_normal_short
62,3629,SOLUSDT,0.0,-0.0019534000000000005,1004.1207853319999,-0.1,97.67,-0.1,97.67,entry_initial_normal_short
63,3630,SOLUSDT,0.0,-0.003906960000000001,1004.1168783719999,0.2,97.674,0.5,98.0524,entry_trailing_normal_long
64,3636,INJUSDT,0.0,-0.0006732800000000002,1004.1162050919999,-0.1,33.664,-0.1,33.664,entry_initial_normal_short
65,3647,NEARUSDT,0.0,-0.00035670000000000005,1004.1158483919999,-0.5,3.567,-0.5,3.567,entry_initial_normal_short
66,3710,INJUSDT,0.12929999999999994,-0.0006474200000000001,1004.2445009719999,0.1,32.371,0.0,33.664,close_grid_short
67,3737,SOLUSDT,-1.1042000000000058,-0.0095844,1003.1307165719999,-0.5,95.844,0.0,98.0524,close_trailing_long
68,3738,INJUSDT,0.0,-0.0026033600000000003,1003.1281132119999,0.4,32.542,0.4,32.542,entry_initial_normal_long
69,3750,INJUSDT,0.0,-0.00066088,1003.1274523319998,-0.1,33.044,-0.1,33.044,entry_initial_normal_short
70,3813,1000PEPEUSDT,0.0,-0.00038428800000000004,1003.1270680439999,-1600.0,0.0012009,-1600.0,0.0012009,entry_initial_normal_short
71,3840,1000PEPEUSDT,0.0,-0.004677244,1003.1223907999998,18700.0,0.0012506,43700.0,0.001233845537757437,entry_trailing_normal_long
72,3840,NEARUSDT,-0.02499999999999991,-0.0003617,1003.0970290999999,0.5,3.617,0.0,3.567,close_trailing_short
73,3841,NEARUSDT,0.0,-0.00036,1003.0966690999999,-0.5,3.6,-0.5,3.6,entry_initial_normal_short
74,3948,1000PEPEUSDT,-1.2037399999999976,-0.010543062,1001.8823860379998,-43700.0,0.0012063,0.0,0.001233845537757437,close_trailing_long
75,3949,NEARUSDT,0.0,-0.0023187200000000007,1001.8800673179999,3.2,3.623,3.2,3.623,entry_initial_normal_long
76,4017,INJUSDT,0.3024000000000001,-0.0026638400000000007,1002.1798034779998,-0.4,33.298,0.0,32.542,close_trailing_long
77,4017,NEARUSDT,-0.01920000000000073,-0.00231488,1002.1582885979998,-3.2,3.617,0.0,3.623,close_trailing_long
78,4018,1000PEPEUSDT,0.0,-0.0022919159999999997,1002.1559966819998,9700.0,0.0011814,9700.0,0.0011814,entry_initial_normal_long
79,4018,NEARUSDT,0.0,-0.00230976,1002.1536869219998,3.2,3.609,3.2,3.609,entry_initial_normal_long
80,4121,NEARUSDT,-0.08899999999999997,-0.0003778,1002.0643091219998,0.5,3.778,0.0,3.6,close_trailing_short
81,4122,NEARUSDT,0.0,-0.0003772,1002.0639319219998,-0.5,3.772,-0.5,3.772,entry_initial_normal_short
82,4155,NEARUSDT,0.0,-0.0018768,1002.0620551219998,2.4,3.91,5.6,3.7380000000000004,entry_trailing_normal_long
83,4199,1000RATSUSDT,0.0,-0.00051234,1002.0615427819998,-10.0,0.25617,-10.0,0.25617,entry_initial_normal_short
84,4241,1000RATSUSDT,0.09980000000000017,-0.00049238,1002.1608504019998,10.0,0.24619,0.0,0.25617,close_grid_short
85,4262,NEARUSDT,0.39759999999999845,-0.00426608,1002.5541843219999,-5.6,3.809,0.0,3.7380000000000004,close_trailing_long
86,4263,NEARUSDT,0.0,-0.0022818,1002.5519025219999,3.0,3.803,3.0,3.803,entry_initial_normal_long
87,4294,1000RATSUSDT,0.0,-0.00050348,1002.5513990419998,-10.0,0.25174,-10.0,0.25174,entry_initial_normal_short
88,4398,1000RATSUSDT,0.09820000000000023,-0.00048384000000000003,1002.6491152019998,10.0,0.24192,0.0,0.25174,close_grid_short
89,4434,1000RATSUSDT,0.0,-0.00049242,1002.6486227819998,-10.0,0.24621,-10.0,0.24621,entry_initial_normal_short
90,4765,1000PEPEUSDT,-0.10496000000000012,-0.00040528000000000005,1002.5432575019998,1600.0,0.0012665,0.0,0.0012009,close_trailing_short
91,4766,1000PEPEUSDT,0.0,-0.0018495360000000001,1002.5414079659998,7200.0,0.0012844,16900.0,0.0012252816568047338,entry_trailing_normal_long
92,4766,1000PEPEUSDT,0.0,-0.00038532000000000003,1002.5410226459999,-1500.0,0.0012844,-1500.0,0.0012844,entry_initial_normal_short
93,4813,1000RATSUSDT,0.09610000000000007,-0.00047320000000000006,1002.6366494459999,10.0,0.2366,0.0,0.24621,close_grid_short
94,4814,1000RATSUSDT,0.0,-0.00047670000000000004,1002.6361727459998,-10.0,0.23835,-10.0,0.23835,entry_initial_normal_short
95,4824,1000PEPEUSDT,0.08312000000000018,-0.004158076000000001,1002.7151346699999,-16900.0,0.0012302,0.0,0.0012252816568047338,close_trailing_long
96,4825,1000PEPEUSDT,0.0,-0.0022757100000000002,1002.7128589599998,9300.0,0.0012235,9300.0,0.0012235,entry_initial_normal_long
97,5060,INJUSDT,0.0,-0.00074472,1002.7121142399999,-0.1,37.236,-0.2,35.14,entry_grid_normal_short
98,5216,NEARUSDT,-0.02450000000000019,-0.0003821,1002.6872321399999,0.5,3.821,0.0,3.772,close_trailing_short
99,5217,NEARUSDT,0.0,-0.0003828,1002.6868493399999,-0.5,3.828,-0.5,3.828,entry_initial_normal_short
100,5225,NEARUSDT,0.0,-0.0017054400000000001,1002.6851438999998,2.2,3.876,5.2,3.8338846153846147,entry_trailing_normal_long
101,5253,1000PEPEUSDT,0.019349999999999902,-0.00038145000000000003,1002.7041124499998,1500.0,0.0012715,0.0,0.0012844,close_trailing_short
102,5254,1000PEPEUSDT,0.0,-0.00038009999999999997,1002.7037323499998,-1500.0,0.001267,-1500.0,0.001267,entry_initial_normal_short
103,5259,INJUSDT,0.0,-0.00161388,1002.7021184699997,-0.2,40.347,-0.4,37.7435,entry_grid_normal_short
104,5311,NEARUSDT,-0.0357999999999965,-0.00398008,1002.6623383899997,-5.2,3.827,0.0,3.8338846153846147,close_trailing_long
