,balance,equity
0,999.9911404440002,1000.0
60,999.9911404440002,1000.2065404440001
120,999.9911404440002,1000.0696904440002
180,1000.1147892240001,1000.0769404440001
240,999.958381204,1000.1162492240002
300,999.958381204,1000.027581204
360,999.958381204,999.9617512039999
420,999.958381204,999.9530012040001
480,999.958381204,999.946801204
540,999.958381204,999.9561012040001
600,999.958381204,999.927541204
660,999.958381204,999.8467812040001
720,999.958381204,999.8120912040001
780,999.958381204,999.660531204
840,999.958381204,999.659591204
900,999.958381204,999.650701204
960,999.958381204,999.5713312040001
1020,999.958381204,999.672381204
1080,999.884550502,999.6513812039999
1140,999.8037865020001,999.9054405019999
1200,999.8037865020001,999.8033965019999
1260,999.8037865020001,999.8026265020001
1320,999.8037865020001,999.7739165020001
1380,999.8037865020001,999.673896502
1440,999.6794794060002,999.5864765020001
1500,999.6794794060002,1000.056249406
1560,999.6794794060002,1000.1023194060001
1620,999.6794794060002,1000.1316794060001
1680,999.6794794060002,1000.2632894059999
1740,999.5931823060001,1000.6096894060003
1800,999.5931823060001,1000.663752306
1860,999.4775757460001,1000.9160323059999
1920,999.4775757460001,1001.9327757460002
1980,999.476767706,1001.6674957460001
2040,999.476061346,1002.2635577060001
2100,1001.425678146,1002.2914913459999
2160,1001.423301786,1001.275338146
2220,1001.423301786,1001.285461786
2280,1002.251351926,1001.2439117860002
2340,1002.251351926,1001.3506719260001
2400,1002.4905223659999,1001.303341926
2460,1002.0422352659999,1001.3990523659999
2520,1002.0422352659999,1001.2916352659998
2580,1002.0422352659999,1001.2798952659999
2640,1002.0422352659999,1001.3236752659999
2700,1002.0422352659999,1001.3938252659999
2760,1002.0422352659999,1001.492525266
2820,1002.0422352659999,1001.486115266
2880,1002.0422352659999,1001.414245266
2940,1002.0422352659999,1001.5701952659999
3000,1002.0422352659999,1001.533885266
3060,1002.3105303359998,1001.542475266
3120,1002.3105303359998,1001.5576903359997
3180,1002.3105303359998,1001.6615103359999
3240,1002.3105303359998,1001.8100203359999
3300,1002.3338440679998,1001.6415403359998
3360,1002.3338440679998,1001.6409540679999
3420,1002.3338440679998,1001.7132940679999
3480,1002.3338440679998,1001.7738140679999
3540,1002.037220648,1001.7156640679997
3600,1004.1158483919999,1001.732570648
3660,1004.2445009719999,1004.1507983919998
3720,1003.1274523319998,1003.4888109719999
3780,1003.1270680439999,1002.6767323319998
3840,1003.0966690999999,1003.8061690999998
3900,1001.8800673179999,1003.3339991
3960,1002.1536869219998,1002.4826373179999
4020,1002.1536869219998,1002.3568969219998
4080,1002.0639319219998,1002.3207269219997
4140,1002.0615427819998,1002.6056319219998
4200,1002.1608504019998,1002.8305527819998
4260,1002.5513990419998,1002.5950504019997
4320,1002.5513990419998,1002.3270590419997
4380,1002.6486227819998,1002.2005890419998
4440,1002.6486227819998,1002.0892227819998
4500,1002.6486227819998,1002.0583927819998
4560,1002.6486227819998,1002.0196727819999
4620,1002.6486227819998,1002.0240927819997
4680,1002.6486227819998,1001.9780027819997
4740,1002.5410226459999,1001.9528427819998
4800,1002.7128589599998,1002.1724926459997
4860,1002.7128589599998,1002.0599189599998
4920,1002.7128589599998,1002.0031289599998
4980,1002.7128589599998,1001.8986589599997
5040,1002.7121142399999,1001.9774289599999
5100,1002.7121142399999,1002.0109242399999
5160,1002.6868493399999,1002.03453424
5220,1002.7021184699997,1001.68921934
5280,1002.6623383899997,1001.6462584699999
5340,1002.6623383899997,1001.8172683899999
5400,1002.6598187899997,1001.6879983899998
5460,1002.6598187899997,1001.7536687899998
5520,1002.6570983499997,1001.5720187899997
5580,1002.6570983499997,1002.2569883499997
5640,1004.1012031699997,1002.9575083499997
5700,1004.0991051699997,1002.7209531699997
5760,1004.0991051699997,1002.7422751699996
5820,1004.1019134539998,1002.8265751699995
5880,1004.1019134539998,1003.9166034539998
5940,1004.1019134539998,1003.8842634539998
6000,1004.1019134539998,1003.8720734539999
6060,1004.1019134539998,1003.9060634539999
6120,1004.1019134539998,1003.8015534539999
6180,1004.1019134539998,1003.5949834539998
6240,1004.1019134539998,1003.6031234539997
6300,1004.1019134539998,1003.4929434539998
6360,1003.6987380339998,1003.3280334539998
6420,1003.6987380339998,1003.4185480339999
6480,1003.6987380339998,1003.3250480339997
6540,1003.3591535139998,1003.0753280339999
6600,1003.3591535139998,1002.9565535139998
